T1C1,T1C2,T1C3,T1C4,T1C5,T1C6,T1C7,T1C8,T1WB1,T1WB2,T1WB3,T1WB4,T1WB5,T1WB6,T1WB7,T1WB8,T2C1,T2C2,T2C3,T2C4,T2C5,T2C6,T2C7,T2C8,T2WB1,T2WB2,T2WB3,T2WB4,T2WB5,T2WB6,T2WB7,T2WB8,T3C1,T3C2,T3C3,T3C4,T3C5,T3C6,T3C7,T3C8,T3WB1,T3WB2,T3WB3,T3WB4,T3WB5,T3WB6,T3WB7,T3WB8,T4C1,T4C2,T4C3,T4C4,T4C5,T4C6,T4C7,T4C8,T4WB1,T4WB2,T4WB3,T4WB4,T4WB5,T4WB6,T4WB7,T4WB8
923476137.7,1435856715,1363704301,1215736763,1221195161,1045703558,1323021036,1555865482,1233155402,1370340667,2016059391,1205941984,1318575720,1147179252,1090650468,1600048068,802620952.2,1221296331,1021076144,926230881.1,877822397.8,837968086.7,1060676359,676184944.5,806834579.6,1070647858,1219022038,653639088.9,697515780.2,788446738.3,909188841.9,754138642.9,351771934.1,767557706.9,593221681.4,484852576.1,532977902,498916729.4,610782085.7,744817348.4,502477458.9,750905103.3,692950017.1,473916226.6,649527840.2,596305664.9,744591551.4,551933715,367738934,410154221.3,483589749.6,460302109.2,334353573.2,329716719.5,400979577.3,421938113.1,374053472.7,436235737.2,529452999.6,362368872.8,256124919.6,414146187.3,297444473.2,344929660.8
24897038.74,29903208.88,26598676.48,27349576.45,29592830.88,30752394.75,34034293.77,33712085.53,28540519.91,33846739.13,36613619.65,26443679.96,29018881.67,26752626.79,23011736.94,29836461.19,22875752.31,31105403.19,31081551.4,36033450.77,44500862.82,35241092.24,33102252.76,33016696.67,40729762.76,27455691.52,23297009.06,28952442.33,20851212.26,22122901.14,21296818.41,24839319.19,28808887.65,32879194.12,28074153.19,28738056.71,27628539.5,36451798.98,35427734.37,34166643.03,28368679.8,26484729.94,26204492.42,24430966.52,26943796.75,26737701.88,23219421.42,25627146.18,33688416.39,36734189.25,31139151.05,25056765.68,29579690.45,28833524.28,30290398.41,31348943.61,25645283.89,27916900.99,26896219.54,28991768.43,35317094.05,24260605.54,20999720.66,25543442.08
7061791.162,4898240.15,6948867.117,5259956.04,6996147.077,3785300.338,6195555.067,7528845.673,5798759.312,5519552.144,8377900.811,5136185.158,7361212.64,6761187.516,7514920.922,8118847.415,4017843.034,7150980.174,5325874.31,6422941.471,7088366.417,5937184.122,6006651.685,5258959.127,4872739.325,5251054.177,3782321.404,4198534.781,3860418.172,4068030.37,6793863.327,5751932.958,4232207.007,6112337.049,4580577.22,4233924.467,6100539.549,7867182.94,5651662.965,4711831.303,3862427.85,6074080.878,4505836.81,4731973.311,5533634.364,4836277.131,5655939.267,3971466.717,5092791.467,6640529.889,4523487.826,5288281.872,4663079.097,5104687.162,4739195.336,6074256.086,4407096.618,4919475.364,4067098.394,5189403.035,4153876.302,4764094.139,3765041.523,4221190.028
15819566.74,48971767.85,54100064.87,46418556.33,49965399.72,28464132.89,48752502.82,82820083.47,61751157.01,86878944.99,36231645.95,44308975.89,52592983.09,51842133.86,51610719.52,86094139.12,57980363.89,57209350.74,43898573.08,46587791.36,69590801.39,57392297.92,46711280.38,37884926.07,36293946.58,37942018.46,44063836.65,40206720.39,33204786.77,33727170.59,51705829.98,36320811.23,11007632.66,12758015.14,29294826.11,10033177.18,18307584.35,20811797.08,11138999.78,21110497.76,53435054.48,61385190.46,9529971.832,22146790.94,26471602.79,32880466.85,35235162.23,31037959.01,26696043.35,22898353.74,5129589.082,11842201.4,40636866.44,16297218.26,8786858.953,9181192.752,19592386.76,7827511.654,22332447.98,18629699.17,7301040.824,16638669.28,16131874.32,15781738.85
28885428766,92455526710,28352781719,22731556576,39165048328,26595567981,39752108261,43818179566,44060585287,77245316525,29096598112,37891497203,64793622093,48589247333,48156904667,42558211479,56770179567,40460539425,45799042495,38668827760,46426614010,60944152949,68814440663,29912240791,38481350997,46276139697,35824265712,43362055897,57350995430,44976866782,59461158479,47978463893,26885389783,44529942629,52143112781,56344982134,40285215793,61063311265,64639129763,51901207064,53463066548,59286637700,66252627049,36299545469,44168580903,37737443637,51443591122,47304628778,37842899673,39471931825,71457031984,34620553977,58541506291,54526754406,69550437073,56521003444,43644416190,62762037631,65019096841,42168864328,40324723387,47625755061,69043561695,73087306273
45141450.21,67931404.61,47248695.42,35891909.16,52483775.95,40286346.81,54959877.11,75521419.9,26738565.19,55486496.25,39870131.22,24656595.09,49045339.34,40687670.83,27584056.17,57139389.57,55105409.7,30064157.33,25529138.34,27962614.78,45612022.65,62648313.03,51733621.23,27922869.32,37129115.71,22533150.7,28584725.03,35177888.46,23931235.05,20863311.84,27935323.7,21101096.62,27362635.48,60931920.44,27193005.58,35294555.12,35776661.31,40749653.42,29812627.36,26229713.66,33006101.77,30571056.89,22600521.26,26425856.56,24087244.59,21138839.13,44744576.92,36624414.19,24393788.33,16811216.55,22555953.22,35534972.33,32699764.87,21972581.79,21369528.71,21187258.04,17088247.58,15097461.21,21835187.11,17755199.3,11213129.98,12336052.23,16442707.57,19007654.47
44433438.99,43100477.77,45126435.99,50793633.77,45817099.68,51535262.34,64470332.08,50865268.7,47910123.44,53826601.55,66992821.32,37115280.95,47483345.19,46175631.32,59854543.71,68026824.08,30471139.02,39382647.21,46786128.23,42563503.26,34681573.05,42445305.16,36384634.37,29724702.68,26385760.1,26441338.93,46856990.81,33998931.67,26187386.54,26881304.14,43019429.58,37934271.24,35608776.85,42056409.74,42764191.31,59139325.45,51592998.05,62423159.57,46611060.72,40887330.63,31113664.74,35204260.38,50641035.94,38962256.76,32084348.38,55198632.44,29684884.28,39254747.42,38300188.52,40239781.22,43369987.92,49704233.62,41799253.46,44714432.03,39664919.76,45862367.72,36209464.53,44903218.66,42988035.75,35489235.55,30148533.94,30649837.59,38646972.28,37853443.14
59819179.15,67095317.91,73627092.51,62090243.11,74547621.06,62701321.94,56362942.3,106156800,64060393.75,70609256.92,80240539.12,55594639.39,66988710.51,75352995,65607602.61,100989449.3,57442978.96,50028424.46,70385468.99,55568456.53,55661088.15,65810556.27,66154395.58,45200803.83,42809900.32,51243939.21,57487576.01,50558843.93,41479532.73,39375745.04,59862087.29,52596434.6,60898971.55,109680401.6,62784136.76,76466507.4,65198276.9,84042557.51,64124854.13,68576910.08,84257852.55,50635791.25,57944860.5,58361088.46,55562030,69601468.12,66470363.2,58669922.48,68885291.25,69421367.36,71148477,71276832.79,87989876.44,56309427.32,79907461.11,107944273.8,73944420.9,67531059.03,62686581.84,48408497.12,43530695.4,67145333.03,51429649.34,69042647.17
31990354.49,28348428.77,84691838.51,48894170.4,148442827.7,73750766.64,147490838.2,187307611.4,63437742.55,119022532.1,112087432.7,58908052.76,49021542,49397791.26,58488679.91,83611738.68,14232129.13,25643344.22,39843350.57,34735208.75,41929647.34,41183768.89,106223726.5,20546227.73,21786846.13,19122300.45,23783466.23,12622882.11,6606451.505,34885645.63,18431410.18,15364318.72,20633244.61,77112942.49,38635961.96,30408643.11,28005868.69,55200313.67,51332755.12,28414641.77,83057325.63,39542276.19,34818557.3,22684486.37,16197808.77,46937264.15,22883954.86,18850469.62,21323283.02,31009645.26,26525356.04,30076494.68,54774629.17,40105569.05,40189515.05,53273307.08,29646559.82,43033178.87,30825926.75,14578670.65,14014961.2,50659353.08,23463146.54,20683376.14
3139867.282,2652008.085,2694620.197,3073099.567,3529293.957,4051915.44,21707821.71,3284884.757,3524758.467,2443643.234,3700682.466,1917316.928,2381400.646,5091683.481,4033057.197,8115215.475,3518234.265,2915006.169,3740654.008,4271038.359,3988504.34,5457690.743,4877135.638,1786409.493,1733486.238,3491895.952,4011000.822,3119052.635,2218642.971,494864.5716,4209993.429,3964420.866,3813337.607,5532488.013,4395815.694,6442366.815,3987876.417,5789140.574,4169513.7,2544544.202,2038559.053,3078692.815,5655383.258,4856300.072,3353995.917,4864477.052,4432402.327,5615898.374,3491552.018,5617036.849,3718449.699,5790260.005,2993146.344,5163160.703,3843907.068,2433211.854,2873539.436,4510823.025,2086977.798,2700974.408,1083838.44,2903757.268,4344929.71,3755526.101
67248036.87,74932428.41,73973128.32,78224196.09,80114630.26,69044620.26,104097956.3,105931057,72089090.25,78814258.65,91522943.85,78894622.32,96425290.41,66530355.26,69907454.73,87116946.01,75680041.68,64311160.08,75410171.12,80745693.92,74266814.87,75496178.75,83560525.76,78362460.56,50882543.14,51139183.77,80219417.76,65606752.42,57423772.46,48323150.7,72130798.03,54055728.83,66779516.11,92623142.69,69431659.27,99419043.82,94159948.93,116978353.9,86086413.84,98474353.06,53998459.53,70890297.7,92296590.27,88555488.82,68875073.83,100707561.5,89947770.74,78981905.92,86834762.21,81642866.81,93621273.14,99533673.86,102005622.1,106131792.4,102644953.4,127071936.7,74078056.42,79692420.57,87254387.43,79870641.7,66003112.2,75538834.03,81485878.34,74711237.34
71865102.23,138031661,127246321.3,61866305.73,135418488.7,170374829.9,128502591.2,335702475.3,98520800.46,171884972.4,116430595.3,75378937.65,123299773.8,157478245.4,112607280.4,244603117.3,50448646.66,55647036.66,97012028.08,59686246.75,114634662.9,236704503.4,134976314.4,97409289.46,53691128.22,70569920.83,85839188.88,75619565.9,86743155.18,79246648.3,106435913.3,97525653.02,33207238.86,127110975.3,61535987.91,60267489.5,83082611.85,130279418.4,69492344.02,71565069.92,111849130.4,61376827.01,70629478.42,57265397.51,55252329.47,57648024.45,105459325.6,87364637.54,35825638.4,49892840.76,43269205.51,55673350.46,77935950.6,62977767.84,95045564.16,100786034.3,52567978.61,64484221.01,43641441.18,38638591.31,44427988.98,56456224.46,52919371.15,89443782.14
2004513591,1880846070,1822394532,2200206941,2136977193,2200477088,2442433604,3080143549,2283165644,2437730769,3080208261,1746321771,2343356549,2268295502,2440265765,3243515330,1769555004,1394202653,1583788386,1990477538,1528125835,2210264406,2031439743,1490011506,1048876722,1437159788,2000271710,1505868996,1317587615,1164453511,2006856917,1913563586,618000053.3,740805110.7,370464775.8,1080105245,1494344319,1041737550,616214156.1,1309946676,601232987.9,1012486984,715194584.1,516140773.4,1007260237,880645771.6,1569654747,860463102,665942946.1,433409554.6,551100501.3,733289540.1,754189405.9,644395724.3,594358508.6,785133338.9,468568882.8,577599139.8,640886015.4,491684182.6,422659578.9,417211503.6,515803418.4,493957271.9
19343627.97,15460440.06,26404143.68,14649488.43,19160773.21,15608882.52,18382906.65,25652508.39,21789972.82,20767966.76,23866097.4,15507942.55,15024597.26,11352324.93,16044359.65,26287427.63,11995735.96,10793565.59,20851425.59,10644801.93,10883529.5,16644245.05,13646358.59,11070711.54,11973516.13,13969685.65,14367280.87,9979738.094,9398081.335,8155635.691,11852681.69,14301116.24,9709717.024,18095492.12,14163747.01,10150274.01,7976323.119,10711463.38,11482079.72,13646688.02,17196248.94,15077958.64,10617145.06,9479269.436,11902094.08,12181448.33,11922094.38,12367661.49,10514317.39,9048308.529,14142075.88,9255474.307,10633173.05,7204880.012,9559753.077,11984315.11,15258460.06,14183671.46,8619488.268,7516195.09,7651244.548,4735041.255,5582172.973,10042439.57
2121099.213,2406178.734,3476979.53,2749227.908,3331580.098,4435019.333,6136395.209,5701781.122,2965459.974,3006271.149,3026087.465,2486818.667,2559226.658,3862115.364,2474509.551,4850650.444,3637486.578,3334845.232,3287710.596,3020919.464,2546903.015,2959494.417,2300962.576,1847791.183,2196338.267,2485799.142,2092390.27,2233630,1284015.235,1292890.19,1861088.512,2297513.855,1197583.686,2327014.066,1649264.381,1636057.449,1587859.378,1835138.629,1295692.179,1643219.655,1817333.242,2843574.255,1045986.978,1759647.596,354527.528,1479180.092,2264367.734,1734839.103,1419841.635,1902511.663,1637271.363,1639484.64,1713845.647,1766681.019,1378711.477,1336244.425,2348502.689,2489316.58,1671058.587,1660675.491,981615.2492,2303831.2,1498233.068,2318823.364
52011953.18,86748588.15,57490051.98,40845173.44,44843753.2,49370382.72,41630577.99,70840264.51,48192893.65,55547541.65,60869895.67,25750918.94,61100446.55,54157292.03,57673439.69,63768083.92,70953639.32,42885377.3,39907274.55,34093698.36,37318282.91,55258374.63,53055681.03,38397655.26,38669512.85,36270372.09,27072036.14,45133753.41,35555877.31,32063880,35014899.58,37416910.4,42389405.7,64041690.38,32280654.68,49603044.86,30548740.92,54169749.03,38315167.33,47124952.34,54149406.24,39571179.63,35023036.46,25927844.06,27781492.12,46208223.12,35972244.26,41629366.19,44526566.85,52296540.18,51308281.77,33267206.83,48402313.83,37485679.16,36931086.16,66155986.27,35169180.72,50365295.16,24492742.24,25724825.38,38951224.16,31146654.07,20231443.93,43416562.19
606198855.4,735523628,923883937.7,662701683.1,886649492.1,785980026.4,937622813.1,1318383390,651752567,833830202,775894105.9,570819128.8,679005168.8,703164688.1,652101741.2,1029309634,690492836.3,635515784.2,862150858,627819217.8,682935838.7,786220980.5,811266109.6,614980263.7,452767230.8,659822520.5,600399590.5,461731601.7,571407867,424369544.2,637140523.2,548869934.3,546843563.8,838456199.6,1063025230,500745514.2,4319966021,705458700.2,652006209.1,826120410,1138428874,658427740,493127223.9,569115385.4,710748323.5,1799328497,789017694.2,634651320.8,678901425,658707249.2,1196315285,761694930.2,1567633685,597574843.4,686508989.3,1598443543,607875068.1,721766038.8,610017278.8,569489673.6,458898174.2,478314060.9,679900509.9,637595439
3659928977,4169944310,3483921784,3482880990,4287816125,4072430106,4007075936,5088141489,4006700677,4240633606,4208486541,3717302351,3890597857,4079742878,3597483905,5218736606,3763723605,3631623859,3529685213,3601861819,3786530093,4391384794,4732409949,2864483433,3342762434,3526749489,3217764071,3037724570,3118709530,2803744547,3453642956,3950634020,3642875292,4674235236,3598522228,3505966306,3440905033,4742674048,4108843625,3729392191,4169336087,3933595368,3261139611,3643054355,3597080603,3963585903,4216651337,3904599427,4185532468,3975096108,4030050532,4067732614,4051859461,4037926282,3977349946,4054955689,3801616742,4161901657,3664550075,3739977840,2567185840,3128846582,3452722916,3819884647
135977.1824,604130.9627,266974.7131,81523.10965,162811.1188,521166.0145,580248.7177,960491.3357,360786.2092,311089.9724,93286.75004,187782.1722,429558.3587,841808.2115,338746.5363,675310.8267,206557.4033,85427.59777,89489.90581,116367.4318,295683.4603,1293433.257,397833.9661,67637.02946,446840.076,113909.6566,89866.61202,88740.75919,631033.4732,119606.6982,137385.6068,181688.386,555796.9771,1461685.372,462751.4738,1225956.166,358057.9128,1102550.505,733890.8129,135141.0754,1813344.502,81642.24709,256841.3726,364738.3333,222800.4919,778863.2512,647652.9057,170800.814,924419.9234,743840.5215,334955.0209,513547.1854,257976.5532,405458.6696,573859.7065,584361.6576,133123.0687,841284.4667,191716.6373,252888.2328,425046.7506,348203.7263,629062.3708,702242.5609
247203867,381110239.2,366666224.1,312509701.6,354473618.3,323673603.6,299811837.6,429850332.7,338490782.6,356790565,511277697.3,282097029.8,313265005.5,346017885.7,325522871.3,493337473,243469429.2,339181587,342106106.8,252975122.3,310849681.8,339971926.9,345081812.8,267641393.6,240903108.5,320005944.7,315261893.1,234047581.4,216471769.1,237681494.7,309107979.4,305923755.6,154840501.5,250957582.5,202192542.5,191162843.2,180741027.5,226359367.9,205402962.8,319747435.6,222016331.1,256646574.9,233301387.3,180764635.9,219568648.2,201338688.6,259183328.6,236152336.1,180608197.3,193745246.6,211225751.8,182949328.3,175604698.9,187839804.5,171188645.1,255971182.7,193137179,221142341.9,223029182.1,180297165.6,145406287.7,139456451.2,128011861.7,191300601.8
964496326.3,1079237752,732718557.6,854319265.4,963458477.9,1105709542,1252157415,1246105217,1028803417,1134337582,882226920,1042509910,1185145382,856973090.4,776825521.2,793431246.2,860542597.1,987867895.2,882982665.3,902528903.6,876491058.8,995339259.7,1053931750,785137304.2,482611091.4,537780127.3,515127870.7,443162957.8,580893609.2,662763776.2,550841999.3,769884658.6,880917630.8,919354948.9,966976930.9,1117524692,1222514453,1172383122,1123098170,1096613524,607220610.2,537186469,573945904.9,713333851,525487018.3,1070592411,693904267.9,678936380.5,974696134.4,1232384600,1150096816,992999742.7,1033557963,1195845894,1033170528,1156282978,745405042.1,669549957.3,547145539.7,647210694.9,490923750.4,523740009.2,579446573.5,649707335.4
4977246705,5991443092,6023014762,5197792824,4048789552,4636599720,4704459816,5708783022,4510420444,4357322732,4953267340,3531593513,5784560506,4229096816,5344070803,5938436912,5839323125,3918035100,4713219790,4344544470,3623174154,5374952040,6301861687,3245942719,3917338583,3837362200,2926819731,4235347905,3548110758,3503079139,3786948366,3996627534,4742765382,6329374551,4735595614,5572272878,4406175689,6456316705,5937192017,4489523548,5837842350,4425508496,3906511213,4564407927,4699224321,5328472916,6291157498,4732449221,5542667392,6028477443,5420437564,5348152353,6576940537,5313613069,4629732998,5767393226,4952439313,5553679023,4251673648,4835191689,4633770514,4673666142,4356996132,4969856162
27247475.69,35446737.09,22998721.07,29489481.21,246261575.5,38428599.38,53413430.66,174410413.2,36837335.34,31904796.93,19985374.38,36086856.63,122285700,26095579.2,113008461.9,173459056.3,22387577.46,53667383.13,33738648.98,38246872.19,35991084.41,21469625.37,44899492.73,21015510.53,14199895.96,23470555.89,15274554.13,89094524.3,14473734.94,22701930.98,21657457.76,24041778.93,55336983.13,56006774.97,50976271.56,89113964.68,51533766.53,42630210.82,51378540.85,42101752.12,33586603.4,1619391.787,18822547.63,45686256.39,18638135.04,46880933.72,56577361.69,30227935.69,49981110.37,78514743.31,54750492.74,74953931.7,55637921.92,56903202.4,45073200.12,73104522.92,42497138.3,32592981.05,1192047.006,41265144.17,25634594.88,3487050.016,24033537.2,12197130.87
359718772.1,398818229.5,354985388.1,296399404,338175557.8,334938513.6,469912024,386445582.1,353485515.5,445677895.2,303582724.5,370436173.7,333668240.4,339014998.4,396010163.6,368897026.5,317107671.6,386546723.2,349533004.2,289290057.5,346531988,377648196.1,402406211.7,273358784.6,295494798.4,290923255.9,257843566,266677706.1,254755931.3,228670107.3,343160248.2,294453809.7,303451431.5,440867590.4,340171835.9,323154293.2,354741490.9,364677505.4,387840143.1,329903882.2,326367825.9,329553071.2,277863466,297327943.9,287712779.7,374311486.8,415124387,315961153.2,332512721.6,397106349.4,377324419.1,288669807.2,299039431.1,305492888.2,352718299.8,384209013.7,308556664.9,343859000.2,266830007.8,330964593.1,233005148.6,239784430.5,281922740.8,301550077.5
798373193.7,834293549.5,1003671492,854458733.4,761270391.9,1528119206,1868129566,1118551250,916607058.5,752010267.3,935577221.7,756648887.1,768113760.1,829500222.5,900708777.5,969815319.4,804581211.3,905638774.5,828988685.7,912454239.8,732026484.2,737008088.9,758103913.1,674853797.3,614346844.4,761246432.8,611677539.5,699758575.7,509907348.2,585332903.2,629017212.3,645278586.5,744046487.1,845748118.8,623313792.3,738601345.9,756157928.6,730145212.4,847807984.7,776748844.4,620460301.4,730852799,691671013.5,691467795.4,641036447.1,707614400.6,627203152.5,686010722.9,779383142.7,906894577.5,786418932.2,627561453.6,753889954.9,787073860.4,719536071.7,847619904.6,690945740.8,797386438.5,721017627.5,742991799.3,658793700.4,739843657.2,551566390,654556507.9
300047647.2,333834759.3,323726251.6,239755581.6,235152268.1,272257125.7,238787455.6,376246924.8,285895698.4,257647236.5,295333584.2,215564711.8,295092617,254706696,273407434.4,315048622.3,360716456.8,245073429.2,280263029,226893049.7,249092562,303772228.4,304176715.8,209508287.9,276773448.6,192707590.5,203149873.8,273978380.3,172469673,189711526.9,228120418.4,191247529.9,257709450.3,335859937.5,253089431.8,299648971.6,250908807.2,312596111.7,256906832.6,271652106.8,317223065.7,213441239.5,230331479.8,243487082.7,188612062.6,270860678.7,288233920.3,217000723.1,303540919.8,326252119.6,281586800.6,288011305.9,261376288.8,244790915,226520768.1,391665959.4,291874295.9,277170042,199037383.5,267996230.8,192466932.7,227490030.1,225526827,225728272.9
4283943.184,3173623.286,4371599.558,3325019.263,6353461.826,6306837.48,5129147.881,8315211.46,4619599.101,5896537.323,4330667.022,2995793.102,4887481.482,6253839.714,2179182.759,6569612.805,5013273.132,4913126.379,6002026.184,5480620.501,8216107.351,9695094.883,7625013.622,7281802.818,6083569.588,4842571.124,6275480.258,3021331.802,7606092.418,4290756.185,4217707.537,5435901.283,8169210.654,11950406.46,10043690,6138544.346,7370661.262,9352909.415,7251987.305,6074531.938,8018134.031,6167613.355,5170017.025,8335858.285,8466566.302,5436522.549,9930912.126,8296718.161,7970330.591,3768144.81,6046214.941,8850600.219,5503101.368,5611915.175,6282603.302,6747954.019,6062578.959,2119179.514,4696446.776,5123423.282,2832880.978,5010122.957,7220478.238,5204175.151
8555329.422,11669457.15,18013175.5,8582831.676,8213760.274,26286931.62,37089809.31,28878483.53,11039239.87,11607061.45,8013355.914,10892406.71,12274148.18,11149061.88,23945915.13,13137656.67,21762672.51,10766563.49,15436756.99,17538945.49,12858733.08,14142626.9,11555344.99,12588184.25,7033211.2,7433281.079,7524037.081,7106715.232,15111589.54,9142650.176,11157486.18,8735877.341,6829491.147,8328853.549,11511734.96,10128814.64,9308384.276,10953636.78,11182144.01,13987571.81,7089324.595,6668031.567,10812371.89,8140454.585,8186036.177,9121153.102,9707717.507,8696041.766,6364973.205,8878674.133,18914871.73,9862572.474,10231406.21,11907149.03,12566631.34,8626783.728,7272435.335,6380988.62,8231932.394,7042536.148,10549335.63,9142737.325,10274078.39,20342574.34
6910226.951,7588770.451,12136129.28,10559725.52,9301400.389,12635406.23,12286499.46,15116737.16,11161753.44,10391363.73,17986843.37,10200350.37,10469442.99,8587476.123,13790321.77,15878780.81,8500064.134,8210700.209,11483515.13,12941147.49,9722806.394,9186952.091,9486461.208,10669793.92,7444441.973,5453901.445,9913124.268,7524671.02,7305612.742,8044334.733,11578098.52,9475944.922,12356449.01,14565024.51,14050747.49,16236636.73,12808103.48,18277949.14,14781958.64,14684805.4,9314588.55,9311773.289,15237366.82,11805994.66,11445966.64,17984382.87,15043450.45,11271195.63,12916995.8,11362850.39,15320674.47,16064543.74,15411540.93,16668555.28,14003579.41,17735367.61,11125983.42,13183608.78,19181021.85,10298887.03,11798949.82,10297796.69,13967976.56,11133573.01
61958389.82,53667486.44,55649001.47,61506980.72,60803469.1,61669431.48,78001706.58,70733919.69,73750147.94,81133318.12,79190840.7,68515367.4,69209726.17,66155090.84,68796414.89,89141313.26,58438890.87,78739597.47,69288804.54,64837426.85,71581626.55,81574179.11,73677450.77,70956737.81,60120227.39,72429687.69,57830426.11,56842963.18,51558502.84,50391904.31,65235072.6,59743631.4,58363033.62,64750509.49,60310939.19,60145157.68,71845136.66,70257687.07,70355979.2,63936941.48,65339126.44,83657627.69,63484386.21,69815031.66,70316534,70210239.02,58292061.46,60347611.22,71149324.04,84926413.3,64445157.39,61894226.72,66449401.34,66693863.68,69762842.25,79791459.45,60434782.92,64943868.94,65869532.95,60892312.96,62648545.15,61894472.73,48837511.33,64855467.4
1329203.4,2905232.252,4815693.323,4690823.379,4189405.767,4611908.079,5335932.504,8481764.378,5598786.842,6544895.57,5031968.413,4721183.671,6178179.671,4582960.887,7736768.758,6998735.998,3344490.794,4557139.949,5094942.621,6163102.775,5320559.013,7432330.855,6608092.671,4206959.31,3701500.044,5899432.141,4224251.645,3628915.709,4540170.434,4457821.981,5761689.688,5168427.713,3169880.901,8075004.723,6592879.262,4640369.83,6085858.176,10223810.62,8215147.358,6214170.521,9079706.078,5238956.039,5903897.503,3477094.784,3403237.763,5140821.845,6662712.475,4756196.198,5462712.262,6560261.578,5521776.924,3909733.902,9796230.45,12970055.02,5737707.791,7640266.397,5640524.952,12592765.99,7464860.346,6833795.845,3313995.723,14507529.64,6988309.665,7297094.479
103753902.4,119283053.4,124852798.4,45880120.93,73196707.24,62038453.56,31698624.99,83149958,82674750.49,52777862.54,79995023.89,57752807.79,84197833.5,80303295.69,140220105.8,113643855.2,118098509.5,51266523.48,61024918.45,50131380.93,60198922.64,67856435.09,96268099.98,24811379.6,55350725.66,60370715.8,44048687.74,89802542.14,37500423.34,38414878.11,36074575.57,47219549.67,86868488.85,84512421.4,71169814.25,93000101.48,88310207.58,88415958.07,88167191.03,48462381.7,58896596.96,108355391.8,90307425.51,83076637.01,51732748.25,75368005.17,144240405.5,64369000.46,91408836.27,115565983.9,95194655.66,72646881.95,119578123.5,73155418.83,63748557.36,48604390.33,162598962.8,221420163.1,132046998.4,118702234.7,77907610.51,172134655.9,110284713.8,119465015.2
58558354.59,21432555.95,21961026.77,85759091.34,32967126.18,13762341.6,7625387.204,51158807.61,13155943.04,45115717.47,20831999.67,96872133.91,20517144.76,9256115.645,141545104.9,245339190.2,9225483.387,10778627.93,5350985.676,27407994.8,8715280.498,6846394.307,6582422.049,1877350.614,3162979.433,18848297.03,2627395.424,32130886.87,1962225.949,380030.9844,9476681.732,20985876.16,5542521.463,11328495.65,2813813.131,10256100.73,8357995.084,5059646.136,3822084.84,1486958.988,5992344.901,25655365.34,5336981.259,21270806.12,2593994.349,1693802.641,16034728.57,14778319.63,3192079.445,4463463.99,2559149.789,7243397.023,12854822.75,5099336.63,1904891.261,557225.4251,15215702.27,33850028.74,10705158.57,24312173.17,2200786.974,15513179.99,11302312.84,36096171.97
4559704.135,5605940.29,7386198.171,4179951.727,5042244.237,1415065.826,1249419.784,8612216.333,5845722.288,4292916.198,1175285.408,4720441.272,1402819.207,4739672.784,6003286.473,10184916.11,4435212.841,3569405.299,5888755.566,848148.6511,889429.2173,1502252.069,5087620.098,3815548.863,790540.4637,2616207.57,4307882.941,3711322.716,859666.7683,1489261.993,4226811.717,2241527.856,4642096.223,2491121.676,5799339.354,5201951.85,4325859.24,5242021.47,5534214.299,5399108.122,962985.901,880308.9327,4742487.491,806306.5621,1158342.43,4740504.776,965663.5665,4109065.369,4759824.569,4275997.808,899012.683,4087442.354,2134875.375,3109119.085,571453.8766,2165633.115,2274823.703,2453559.98,736188.4432,656695.9701,541938.6228,3428498.812,425027.5191,3646067.923
15787741.53,33419908.78,36338034.88,39223544.73,21359566.96,16931815.02,11311898.89,46140888.1,25129564.53,20394222.66,26266268.98,20913700.55,25550009.76,21509019.88,29659657.72,54545415.1,40502647.22,19278328.68,23578312.06,37544918.63,12062430.3,12366235.24,22662850.79,11456260.51,23742823.39,20148470.46,17703515.81,42024345.24,12677441.34,15837017.39,23482180.23,23258826.26,15790583.63,15437660.95,9444862.722,32513797.15,10218333.42,16736370.48,21107825.26,15975574.21,14042128.44,21988095.12,33157836.15,39435018.62,31173821.9,10099099.04,26164179.4,28909275.24,8178046.075,9396478.14,7699372.347,27942173.56,5482111.608,10432602.91,6355571.838,11035507.49,26212542.75,7809530.797,14330665.42,30355919.67,14266914.15,11210129.41,8146944.702,25165293.52
129541779.1,400653133.9,134689541.6,129674110.2,317977564.8,186990801.6,242213083.2,211486385.9,187972572.9,153189898.3,513645272.3,122478528.3,354448683,351997911.6,158455897.2,168450898.6,172707101.7,237561391.5,143072755.1,168714889.7,261761758,148835438.2,433669018.2,111388517.8,108962665.4,90469209.71,287964836.1,208990781.6,264277675.2,146074496.2,162529724.7,84511430.85,93749360.7,229570270.5,79992604.04,197712761.3,166727694.3,114408523.5,152205045.9,98651443.15,143189085.1,66256187.81,158371599.9,74136789.97,239014001,121902265.5,124453097.3,61613584.51,122740083.7,171250195.9,129205108.2,111579047.1,113102303.4,78447719.35,154417325.5,165211549,67880417.59,57115522.88,78733743.23,57875876.92,107990778.1,99538342.19,49432121.66,85795461.41
